dt,press,temp,cond,sal
2/20/2021 2:24,11.85808333,13.20666667,3.7412,31.47318297
2/20/2021 2:30,11.8645,13.19666667,3.7412,31.48187565
2/20/2021 2:36,11.87325,13.18333333,3.742,31.50101485
2/20/2021 2:42,11.87908333,13.16666667,3.7432,31.52684291
2/20/2021 2:48,11.88316667,13.15333333,3.7392,31.50072389
2/20/2021 2:54,11.88608333,13.13,3.7408,31.53616053
2/20/2021 3:00,11.89133333,13.11333333,3.742,31.5620371
2/20/2021 3:06,11.89775,13.10333333,3.7412,31.56321461
2/20/2021 3:12,11.90241667,13.08666667,3.7416,31.58155909
2/20/2021 3:18,11.90241667,13.08,3.7408,31.57982724
2/20/2021 3:24,11.90591667,13.07333333,3.74,31.57809483
2/20/2021 3:30,11.90241667,13.07,3.74,31.58101012
2/20/2021 3:36,11.90416667,13.06666667,3.7396,31.58014387
2/20/2021 3:42,11.90125,13.06333333,3.7396,31.58305981
2/20/2021 3:48,11.8995,13.05333333,3.7396,31.59181053
2/20/2021 3:54,11.896,13.04666667,3.7388,31.59007895
2/20/2021 4:00,11.889,13.04,3.7384,31.59213132
2/20/2021 4:06,11.88608333,13.03333333,3.7364,31.57904378
2/20/2021 4:12,11.88258333,13.03,3.7356,31.57439113
2/20/2021 4:18,11.88083333,13.03,3.7348,31.56682021
2/20/2021 4:24,11.875,13.02333333,3.736,31.58401392
2/20/2021 4:30,11.83125,12.98666667,3.7276,31.53657375
2/20/2021 4:36,11.86333333,12.97333333,3.7264,31.53687681
2/20/2021 4:42,11.86333333,12.96333333,3.724,31.5228853
2/20/2021 4:48,11.86333333,12.96333333,3.7248,31.53046873
2/20/2021 4:54,11.85808333,12.95,3.7224,31.51939103
2/20/2021 5:00,11.85108333,12.94666667,3.7224,31.52231039
2/20/2021 5:06,11.84291667,12.93,3.7192,31.50655559
2/20/2021 5:12,11.83475,12.91666667,3.7172,31.49925692
2/20/2021 5:18,11.83008333,12.91333333,3.7164,31.49458418
2/20/2021 5:24,11.82833333,12.90666667,3.7152,31.48903343
2/20/2021 5:30,11.82541667,12.90333333,3.7132,31.47296657
2/20/2021 5:36,11.82016667,12.90333333,3.7104,31.446385
2/20/2021 5:42,11.81491667,12.9,3.7096,31.44170633
2/20/2021 5:48,11.81025,12.89333333,3.7112,31.46273316
2/20/2021 5:54,11.80558333,12.89333333,3.7108,31.45893485
2/20/2021 6:00,11.80208333,12.89,3.708,31.43526293
2/20/2021 6:06,11.80033333,12.88333333,3.7092,31.45249466
2/20/2021 6:12,11.81316667,12.87666667,3.7084,31.45073268
2/20/2021 6:18,11.81666667,12.86666667,3.7112,31.48609691
2/20/2021 6:24,11.8155,12.86333333,3.7084,31.46241155
2/20/2021 6:30,11.812,12.86333333,3.7056,31.43580354
2/20/2021 6:36,11.81316667,12.86,3.7044,31.42731788
2/20/2021 6:42,11.82483333,12.86,3.7112,31.49194269
2/20/2021 6:48,11.82658333,12.84666667,3.7132,31.52265367
2/20/2021 6:54,11.82658333,12.84,3.7128,31.52470507
2/20/2021 7:00,11.83533333,12.83333333,3.7136,31.53816909
2/20/2021 7:06,11.81725,12.83333333,3.7124,31.52675715
2/20/2021 7:12,11.84116667,12.82666667,3.712,31.52880991
2/20/2021 7:18,11.84525,12.82333333,3.7112,31.52412915
2/20/2021 7:24,11.84641667,12.82,3.7112,31.52705811
2/20/2021 7:30,11.85633333,12.77,3.7012,31.47580118
2/20/2021 7:36,11.85166667,12.76333333,3.6996,31.46641686
2/20/2021 7:42,11.87441667,12.71,3.6948,31.46754368
2/20/2021 7:48,11.8715,12.67333333,3.6916,31.46927491
2/20/2021 7:54,11.88725,12.66666667,3.6912,31.4713263
2/20/2021 8:00,11.896,12.66333333,3.692,31.4819026
2/20/2021 8:06,11.896,12.66,3.6908,31.47337837
2/20/2021 8:12,11.90533333,12.65,3.6912,31.48601131
2/20/2021 8:18,11.88608333,12.63666667,3.6916,31.50159082
2/20/2021 8:24,11.93216667,12.63,3.6916,31.5074728
2/20/2021 8:30,11.8925,12.62,3.6924,31.52394803
2/20/2021 8:36,11.952,12.61666667,3.6924,31.52689187
2/20/2021 8:42,11.95316667,12.61333333,3.6932,31.53748604
2/20/2021 8:48,11.95841667,12.59333333,3.6928,31.55133933
2/20/2021 8:54,11.95025,12.57666667,3.6908,31.54694254
2/20/2021 9:00,11.92691667,12.57,3.6912,31.55667001
2/20/2021 9:06,11.97825,12.57,3.692,31.56432815
2/20/2021 9:12,11.99283333,12.56666667,3.6948,31.59408479
2/20/2021 9:18,12.0045,12.55666667,3.6972,31.62592926
2/20/2021 9:24,12.01091667,12.56666667,3.6996,31.64003748
2/20/2021 9:30,12.02258333,12.57,3.7048,31.68685844
2/20/2021 9:36,12.03075,12.57666667,3.7092,31.72305042
2/20/2021 9:42,12.04241667,12.57333333,3.7124,31.75664408
2/20/2021 9:48,12.05408333,12.58,3.718,31.80430573
2/20/2021 9:54,12.06516667,12.60333333,3.7264,31.86387169
2/20/2021 10:00,12.07858333,12.63666667,3.7352,31.91826385
2/20/2021 10:06,12.07333333,12.65333333,3.7392,31.94160484
2/20/2021 10:12,12.099,12.67333333,3.7436,31.96576919
2/20/2021 10:18,12.0045,12.69666667,3.7472,31.97929874
2/20/2021 10:24,12.12,12.75,3.7548,32.00417421
2/20/2021 10:30,12.13633333,12.73666667,3.7532,32.00082141
2/20/2021 10:36,12.12933333,12.69,3.7484,31.99670423
2/20/2021 10:42,12.148,12.62666667,3.742,31.99219373
2/20/2021 10:48,12.18241667,12.64333333,3.7448,32.0040436
2/20/2021 10:54,12.2005,12.70666667,3.7512,32.0085335
2/20/2021 11:00,12.20283333,12.72333333,3.7516,31.99746638
2/20/2021 11:06,12.21858333,12.67666667,3.746,31.98570619
2/20/2021 11:12,12.22675,12.54333333,3.7312,31.96344892
2/20/2021 11:18,12.24833333,12.42666667,3.7212,31.97219258
2/20/2021 11:24,12.25125,12.32333333,3.7124,31.98053031
2/20/2021 11:30,12.27633333,12.27666667,3.7096,31.99563336
2/20/2021 11:36,12.281,12.20666667,3.704,32.00482991
2/20/2021 11:42,12.26116667,12.18333333,3.7032,32.01821337
2/20/2021 11:48,12.28275,12.16333333,3.702,32.02472374
2/20/2021 11:54,12.30433333,12.16,3.702,32.02774384
